Feature ID	Taxon
Euryarchaeota archaeon UBA102	k__ ; p__Thermoplasmatota; c__Thermoplasmata; o__Candidatus Thermoprofundales; f__ ; g__ ; s__Euryarchaeota archaeon UBA102
Marine Group III euryarchaeote CG-Epi1	k__ ; p__Thermoplasmatota; c__Thermoplasmata; o__Candidatus Thermoprofundales; f__ ; g__ ; s__Marine Group III euryarchaeote CG-Epi1
uncultured marine group III euryarchaeote	k__ ; p__Thermoplasmatota; c__Thermoplasmata; o__Candidatus Thermoprofundales; f__ ; g__ ; s__uncultured marine group III euryarchaeote
Thermoplasmata archaeon	k__ ; p__Thermoplasmatota; c__Thermoplasmata; o__ ; f__ ; g__ ; s__Thermoplasmata archaeon
Euryarchaeota archaeon	k__ ; p__Methanobacteriota; c__ ; o__ ; f__ ; g__ ; s__Methanobacteriota archaeon
Euryarchaeota archaeon TMED129	k__ ; p__Methanobacteriota; c__ ; o__ ; f__ ; g__ ; s__Euryarchaeota archaeon TMED129
Euryarchaeota archaeon UBA24	k__ ; p__Methanobacteriota; c__ ; o__ ; f__ ; g__ ; s__Euryarchaeota archaeon UBA24
Marine Group IV archaeon HikBin4	k__ ; p__Methanobacteriota; c__Candidatus Hikarchaeia; o__ ; f__ ; g__ ; s__Candidatus Hikarchaeia archaeon HikBin4
Halococcus salsus	k__ ; p__Methanobacteriota; c__Halobacteria; o__Halobacteriales; f__Halococcaceae; g__Halococcus; s__Halococcus salsus
Candidatus Pacearchaeota archaeon	k__ ; p__ ; c__ ; o__ ; f__ ; g__ ; s__Candidatus Pacearchaeota archaeon
Candidatus Woesearchaeota archaeon	k__ ; p__Candidatus Woesearchaeota; c__ ; o__ ; f__ ; g__ ; s__Candidatus Woesearchaeota archaeon
Nanoarchaeota archaeon	k__ ; p__Nanobdellota; c__ ; o__ ; f__ ; g__ ; s__Nanobdellota archaeon
archaeon	k__ ; p__ ; c__ ; o__ ; f__ ; g__ ; s__archaeon
Candidatus Heimdallarchaeota archaeon	k__ ; p__Candidatus Heimdallarchaeota; c__ ; o__ ; f__ ; g__ ; s__Candidatus Heimdallarchaeota archaeon
Alcanivorax sp. DP30	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Alcanivorax; s__Alcanivorax sp. DP30
Alcanivorax jadensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Alcanivorax; s__Alcanivorax jadensis
Alcanivorax hongdengensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Alcanivorax; s__Alcanivorax hongdengensis
Alcanivorax sediminis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Alcanivorax; s__Alcanivorax sediminis
Ketobacter sp. MCCC 1A13808	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Ketobacteraceae; g__Ketobacter; s__Ketobacter sp. MCCC 1A13808
Thalassolituus oleivorans	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Thalassolituus; s__Thalassolituus oleivorans
Venatoribacter cucullus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Venatoribacter; s__Venatoribacter cucullus
Oleibacter sp.	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Thalassolituus; s__Thalassolituus sp.
Catenovulum agarivorans	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Catenovulum; s__Catenovulum agarivorans
Pseudoalteromonas atlantica	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__Pseudoalteromonas atlantica
Pseudoalteromonas tetraodonis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__Pseudoalteromonas tetraodonis
Pseudoalteromonas haloplanktis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__Pseudoalteromonas haloplanktis
Algicola sp.	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Algicola; s__Algicola sp.
Psychrobium sp.	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Psychrobium; s__Psychrobium sp.
Gammaproteobacteria bacterium UBA2675	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__ ; f__ ; g__ ; s__Gammaproteobacteria bacterium UBA2675
Gammaproteobacteria bacterium BRH_c0	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__ ; f__ ; g__ ; s__Gammaproteobacteria bacterium BRH_c0
gamma proteobacterium HdN1	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__ ; f__ ; g__ ; s__gamma proteobacterium HdN1
Marortus luteolus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Zhongshania; s__Zhongshania marina
Zhongshania aliphaticivorans	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Zhongshania; s__Zhongshania aliphaticivorans
Zhongshania sp.	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__Zhongshania; s__Zhongshania sp.
Spongiibacteraceae bacterium UBA5047	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae; g__ ; s__Spongiibacteraceae bacterium UBA5047
Porticoccus hydrocarbonoclasticus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__Porticoccus; s__Porticoccus hydrocarbonoclasticus
Porticoccus sp.	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__Porticoccus; s__Porticoccus sp.
Halieaceae bacterium UBA5085	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__ ; s__Halieaceae bacterium UBA5085
Haliea sp.	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Haliea; s__Haliea sp.
Parahaliea mediterranea	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Parahaliea; s__Parahaliea mediterranea
Cellvibrionales bacterium UBA2511	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Cellvibrionales; f__ ; g__ ; s__Cellvibrionales bacterium UBA2511
Methylophaga sp. UBA3192	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__Methylophaga sp. UBA3192
Methylophaga sp. UBA2689	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__Methylophaga sp. UBA2689
Methylophaga nitratireducenticrescens	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__Methylophaga nitratireducenticrescens
Methylophaga muralis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__Methylophaga muralis
Methylophaga thiooxydans	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__Methylophaga thiooxydans
Cycloclasticus pugetii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Cycloclasticus; s__Cycloclasticus pugetii
Francisella sp. FSC1006	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales; f__Francisellaceae; g__Francisella; s__Candidatus Francisella endociliophora
Marinobacter sp. BW6	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter sp. BW6
Marinobacter alexandrii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter alexandrii
Marinobacter algicola	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Marinobacteraceae; g__Marinobacter; s__Marinobacter algicola
Pseudomonas rhodesiae	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas rhodesiae
Pseudohongiella nitratireducens	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudohongiellaceae; g__Pseudohongiella; s__Pseudohongiella nitratireducens
SAR86 cluster bacterium	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__ ; f__ ; g__ ; s__SAR86 cluster bacterium
Kangiella geojedonensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Kangiellales; f__Kangiellaceae; g__Kangiella; s__Kangiella geojedonensis
Rhabdochromatium marinum	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Rhabdochromatium; s__Rhabdochromatium marinum
Polycyclovorans sp.	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae; g__Polycyclovorans; s__Polycyclovorans sp.
Erythrobacteraceae bacterium	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__ ; s__Erythrobacteraceae bacterium
Sulfitobacter litoralis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Sulfitobacter; s__Sulfitobacter litoralis
Sulfitobacter sp. DFL-14	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Sulfitobacter; s__Sulfitobacter sp. DFL-14
Sulfitobacter dubius	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Sulfitobacter; s__Sulfitobacter dubius
Marinovum sp.	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Marinovum; s__Marinovum sp.
Maritimibacter alkaliphilus	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Maritimibacter; s__Maritimibacter alkaliphilus
Roseobacter sp. MED193	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Roseobacter; s__Roseobacter sp. MED193
Thalassococcus profundi	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Thalassococcus; s__Thalassococcus profundi
Thalassococcus halodurans	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Thalassococcus; s__Thalassococcus halodurans
Roseovarius confluentis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Roseovarius; s__Roseovarius confluentis
Roseovarius atlanticus	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Roseovarius; s__Roseovarius atlanticus
Jannaschia helgolandensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Jannaschia; s__Jannaschia helgolandensis
Loktanella ponticola	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Yoonia; s__Yoonia ponticola
Pseudosulfitobacter pseudonitzschiae	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Pseudosulfitobacter; s__Pseudosulfitobacter pseudonitzschiae
Litoreibacter arenae	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Litoreibacter; s__Litoreibacter arenae
Sagittula marina	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Sagittula; s__Sagittula marina
Arenibacterium halophilum	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Arenibacterium; s__Arenibacterium halophilum
Vannielia litorea	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Vannielia; s__Vannielia litorea
Aquicoccus porphyridii	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Aquicoccus; s__Aquicoccus porphyridii
alpha proteobacterium SCGC AAA536-K22	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__ ; f__ ; g__ ; s__alpha proteobacterium SCGC AAA536-K22
Hyphomonas sp. L-53-1-40	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomonadales; f__Hyphomonadaceae; g__Hyphomonas; s__Hyphomonas sp. L-53-1-40
Henriciella pelagia	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomonadales; f__Hyphomonadaceae; g__Henriciella; s__Henriciella pelagia
Hyphomonadaceae bacterium TMED5	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomonadales; f__Hyphomonadaceae; g__ ; s__Hyphomonadaceae bacterium TMED5
Rhodospirillaceae bacterium UBA1479	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__ ; s__Rhodospirillaceae bacterium UBA1479
Nisaea denitrificans	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Thalassobaculaceae; g__Nisaea; s__Nisaea denitrificans
Nisaea nitritireducens	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Thalassobaculaceae; g__Nisaea; s__Nisaea nitritireducens
Ahrensia marina	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Ahrensiaceae; g__Ahrensia; s__Ahrensia marina
Rhizobiales bacterium UBA1912	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__ ; g__ ; s__Rhizobiales bacterium UBA1912
Agrobacterium salinitolerans	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Agrobacterium; s__Agrobacterium salinitolerans
Agrobacterium tumefaciens	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Agrobacterium; s__Agrobacterium tumefaciens
Devosia marina	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Devosiaceae; g__Devosia; s__Devosia marina
Rhodobiaceae bacterium UBA7804	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhodobiaceae; g__ ; s__Rhodobiaceae bacterium UBA7804
Afipia broomeae	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Nitrobacteraceae; g__Afipia; s__Afipia broomeae
Methylorubrum rhodesianum	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylobacteriaceae; g__Methylorubrum; s__Methylorubrum rhodesianum
Maricaulis maris	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Maricaulales; f__Maricaulaceae; g__Maricaulis; s__Maricaulis maris
uncultured Maricaulis sp.	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Maricaulales; f__Maricaulaceae; g__Maricaulis; s__uncultured Maricaulis sp.
Magnetococcales bacterium	k__ ; p__Pseudomonadota; c__Magnetococcia; o__Magnetococcales; f__ ; g__ ; s__Magnetococcales bacterium
Brevundimonas halotolerans	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas halotolerans
Brevundimonas mediterranea	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas mediterranea
Limnobacter sp. SAORIC-580	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Limnobacter; s__Limnobacter profundi
Oligella ureolytica	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Oligella; s__Oligella ureolytica
Croceibacter atlanticus	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Croceibacter; s__Croceibacter atlanticus
Flavobacteriaceae bacterium PRS1	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__ ; s__Flavobacteriaceae bacterium PRS1
Muricauda lutimaris	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flagellimonas; s__Flagellimonas lutimaris
Muricauda beolgyonensis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flagellimonas; s__Flagellimonas beolgyonensis
Muricauda taeanensis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flagellimonas; s__Flagellimonas taeanensis
Aurantibacter aestuarii	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aurantibacter; s__Aurantibacter aestuarii
Mesoflavibacter profundi	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesoflavibacter; s__Mesoflavibacter profundi
Aquaticitalea lipolytica	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquaticitalea; s__Aquaticitalea lipolytica
Winogradskyella ouciana	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__Winogradskyella ouciana
Winogradskyella pacifica	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__Winogradskyella pacifica
Nonlabens dokdonensis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens; s__Nonlabens dokdonensis
Nonlabens tegetincola	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens; s__Nonlabens tegetincola
Arenibacter algicola	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Arenibacter; s__Arenibacter algicola
Robiginitalea biformata	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Robiginitalea; s__Robiginitalea biformata
Dokdonia sp. Hel1_53	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Dokdonia; s__Dokdonia sp. Hel_I_53
Dokdonia donghaensis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Dokdonia; s__Dokdonia donghaensis
Flavobacterium profundi	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium profundi
Psychroflexus salarius	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroflexus; s__Psychroflexus salarius
Psychroserpens sp. Hel_I_66	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens; s__Psychroserpens sp. Hel_I_66
Olleya sp. Hel_I_94	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Olleya; s__Olleya sp. Hel_I_94
Marinirhabdus gelatinilytica	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Marinirhabdus; s__Marinirhabdus gelatinilytica
Flavobacteriales bacterium UBA2669	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__ ; g__ ; s__Flavobacteriales bacterium UBA2669
Acidiluteibacter ferrifornacis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Acidiluteibacter; s__Acidiluteibacter ferrifornacis
Cyclobacterium marinum	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__Cyclobacterium marinum
Algoriphagus sp. Y33	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sp. Y33
Marinoscillum sp.	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Marinoscillum; s__Marinoscillum sp.
Marinoscillum sp. 108	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Marinoscillum; s__Marinoscillum sp. 108
Bacteroidia bacterium	k__ ; p__Bacteroidota; c__Bacteroidia; o__ ; f__ ; g__ ; s__Bacteroidia bacterium
Chitinophagaceae bacterium	k__ ; p__Bacteroidota; c__Chitinophagia; o__Chitinophagales; f__Chitinophagaceae; g__ ; s__Chitinophagaceae bacterium
Balneolaceae bacterium UBA3186	k__ ; p__Balneolota; c__Balneolia; o__Balneolales; f__Balneolaceae; g__ ; s__Balneolaceae bacterium UBA3186
Balneolaceae bacterium UBA7797	k__ ; p__Balneolota; c__Balneolia; o__Balneolales; f__Balneolaceae; g__ ; s__Balneolaceae bacterium UBA7797
Balneola sp.	k__ ; p__Balneolota; c__Balneolia; o__Balneolales; f__Balneolaceae; g__Balneola; s__Balneola sp.
Balneola sp. EhC07	k__ ; p__Balneolota; c__Balneolia; o__Balneolales; f__Balneolaceae; g__Balneola; s__Balneola sp. EhC07
Gracilimonas sp.	k__ ; p__Balneolota; c__Balneolia; o__Balneolales; f__Balneolaceae; g__Gracilimonas; s__Gracilimonas sp.
Gracilimonas amylolytica	k__ ; p__Balneolota; c__Balneolia; o__Balneolales; f__Balneolaceae; g__Gracilimonas; s__Gracilimonas amylolytica
Nocardioides dokdonensis	k__ ; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides dokdonensis
Nocardioides daphniae	k__ ; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides daphniae
Nocardioides ferulae	k__ ; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides ferulae
Nocardioides allogilvus	k__ ; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides allogilvus
Pimelobacter sp. 30-1	k__ ; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Pimelobacter; s__Pimelobacter sp. 30-1
Rhodococcus sp. KRD197	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus sp. KRD197
Rhodococcus sp. 14-1411-2a	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus sp. 14-1411-2a
Rhodococcus sp. 06-235-1A	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus sp. 06-235-1A
Rhodococcus sp. EPR-157	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus sp. EPR-157
Rhodococcus sp. AW25M09	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus sp. AW25M09
